frontend,backend,database,response_time,frontend_cpu_usage,frontend_memory_usage,frontend_pods,frontend_ssd,backend_cpu_usage,backend_memory_usage,backend_pods,backend_ssd,database_cpu_usage,database_memory_usage,database_pods,database_ssd
jura-worker-2,jura-worker-2,jura-worker-3,7.109077,0.85,0.53,4,False,0.85,0.53,4,False,0.01,0.34,2,True
jura-worker-1,jura-worker-1,jura-worker-3,6.57212,0.81,0.37,6,False,0.81,0.37,6,False,0.01,0.34,3,True
jura-worker-4,jura-worker-3,jura-worker-3,6.396923,0.73,0.5,2,True,0.01,0.43,4,True,0.01,0.43,4,True
jura-worker-3,jura-worker-4,jura-worker-1,6.861788,0.01,0.26,2,True,0.73,0.6,6,True,0.8,0.27,2,False
jura-worker-4,jura-worker-4,jura-worker-4,6.774883,0.73,0.51,7,True,0.73,0.51,7,True,0.73,0.51,7,True
jura-worker-3,jura-worker-4,jura-worker-4,6.595302,0.01,0.28,2,True,0.73,0.58,5,True,0.73,0.58,5,True
jura-worker-1,jura-worker-2,jura-worker-3,8.112682,0.81,0.22,3,False,0.88,0.54,3,False,0.01,0.39,4,True
jura-worker-3,jura-worker-4,jura-worker-1,6.614346,0.01,0.28,4,True,0.72,0.54,3,True,0.82,0.31,3,False
jura-worker-4,jura-worker-4,jura-worker-4,7.083322,0.73,0.56,5,True,0.73,0.56,5,True,0.73,0.56,5,True
jura-worker-3,jura-worker-2,jura-worker-2,9.796609,0.01,0.32,4,True,0.93,0.57,4,False,0.93,0.57,4,False
jura-worker-3,jura-worker-2,jura-worker-3,7.236413,0.01,0.37,4,True,0.89,0.52,2,False,0.01,0.37,4,True
jura-worker-1,jura-worker-1,jura-worker-1,6.818658,0.86,0.38,7,False,0.86,0.38,7,False,0.86,0.38,7,False
jura-worker-3,jura-worker-1,jura-worker-3,6.572774,0.01,0.28,2,True,0.81,0.25,3,False,0.01,0.28,2,True
jura-worker-4,jura-worker-2,jura-worker-1,8.693191,0.73,0.5,3,True,0.94,0.58,5,False,0.82,0.29,3,False
jura-worker-4,jura-worker-4,jura-worker-4,6.980862,0.73,0.54,4,True,0.73,0.54,4,True,0.73,0.54,4,True
jura-worker-3,jura-worker-1,jura-worker-4,6.864326,0.01,0.35,3,True,0.8,0.25,2,False,0.74,0.55,4,True
jura-worker-3,jura-worker-4,jura-worker-3,6.495489,0.01,0.34,3,True,0.72,0.55,3,True,0.01,0.34,3,True
jura-worker-1,jura-worker-3,jura-worker-1,6.94414,0.83,0.33,5,False,0.06,0.36,3,True,0.83,0.33,5,False
jura-worker-3,jura-worker-3,jura-worker-2,6.572625,0.01,0.26,2,True,0.01,0.26,2,True,0.91,0.54,3,False
jura-worker-2,jura-worker-3,jura-worker-3,6.483259,0.92,0.53,3,False,0.01,0.36,3,True,0.01,0.36,3,True
jura-worker-4,jura-worker-1,jura-worker-3,6.753916,0.73,0.53,4,True,0.81,0.41,6,False,0.01,0.27,1,True
jura-worker-3,jura-worker-4,jura-worker-2,6.567709,0.07,0.34,4,True,0.72,0.54,3,True,0.92,0.55,3,False
jura-worker-1,jura-worker-4,jura-worker-4,6.570221,0.81,0.21,2,False,0.73,0.56,4,True,0.73,0.56,4,True
jura-worker-4,jura-worker-4,jura-worker-4,7.188945,0.83,0.61,8,True,0.83,0.61,8,True,0.83,0.61,8,True
jura-worker-2,jura-worker-3,jura-worker-4,6.622036,0.88,0.52,4,False,0.01,0.25,1,True,0.72,0.58,4,True
jura-worker-2,jura-worker-4,jura-worker-2,6.740343,0.93,0.59,6,False,0.73,0.54,4,True,0.93,0.59,6,False
jura-worker-4,jura-worker-4,jura-worker-2,6.931595,0.73,0.52,3,True,0.73,0.52,3,True,0.97,0.57,5,False
jura-worker-1,jura-worker-2,jura-worker-2,10.096657,0.8,0.22,3,False,0.9,0.57,4,False,0.9,0.57,4,False
jura-worker-3,jura-worker-2,jura-worker-1,9.836347,0.01,0.21,1,True,0.94,0.57,4,False,0.84,0.29,3,False
jura-worker-1,jura-worker-4,jura-worker-1,6.721759,0.82,0.3,4,False,0.73,0.54,4,True,0.82,0.3,4,False
jura-worker-4,jura-worker-2,jura-worker-2,9.416891,0.72,0.55,5,True,0.88,0.55,3,False,0.88,0.55,3,False
jura-worker-1,jura-worker-3,jura-worker-2,6.8141,0.87,0.39,5,False,0.01,0.25,1,True,0.93,0.57,5,False
jura-worker-4,jura-worker-3,jura-worker-2,7.007421,0.73,0.57,4,True,0.01,0.25,1,True,0.91,0.56,4,False
jura-worker-1,jura-worker-1,jura-worker-4,6.772694,0.82,0.37,5,False,0.82,0.37,5,False,0.73,0.55,5,True
jura-worker-4,jura-worker-4,jura-worker-3,6.498242,0.72,0.55,4,True,0.72,0.55,4,True,0.01,0.0,2,True
jura-worker-2,jura-worker-2,jura-worker-3,7.104687,0.98,0.6,6,False,0.98,0.6,6,False,0.01,0.31,2,True
jura-worker-4,jura-worker-2,jura-worker-2,10.059522,0.73,0.56,5,True,0.93,0.55,4,False,0.93,0.55,4,False
jura-worker-1,jura-worker-1,jura-worker-4,6.596164,0.8,0.26,3,False,0.8,0.26,3,False,0.73,0.54,4,True
jura-worker-4,jura-worker-2,jura-worker-2,10.785734,0.72,0.5,2,True,0.98,0.59,7,False,0.98,0.59,7,False
jura-worker-3,jura-worker-1,jura-worker-1,6.597603,0.01,0.34,5,True,0.82,0.45,6,False,0.82,0.45,6,False
jura-worker-1,jura-worker-1,jura-worker-3,6.782072,0.81,0.41,7,False,0.81,0.41,7,False,0.01,0.33,2,True
jura-worker-2,jura-worker-4,jura-worker-1,7.080914,0.92,0.54,4,False,0.73,0.59,5,True,0.84,0.38,5,False
jura-worker-2,jura-worker-1,jura-worker-1,7.020826,0.88,0.54,5,False,0.8,0.3,4,False,0.8,0.3,4,False
jura-worker-3,jura-worker-3,jura-worker-1,6.421773,0.01,0.42,5,True,0.01,0.42,5,True,0.8,0.37,5,False
jura-worker-3,jura-worker-2,jura-worker-4,9.318111,0.01,0.3,4,True,0.86,0.55,4,False,0.72,0.61,5,True
jura-worker-3,jura-worker-2,jura-worker-4,9.24114,0.01,0.4,5,True,0.86,0.52,2,False,0.73,0.53,3,True
jura-worker-3,jura-worker-2,jura-worker-1,8.793396,0.01,0.22,2,True,0.93,0.6,6,False,0.8,0.39,5,False
jura-worker-1,jura-worker-4,jura-worker-1,6.781888,0.81,0.36,6,False,0.73,0.52,2,True,0.81,0.36,6,False
jura-worker-4,jura-worker-4,jura-worker-3,6.670169,0.73,0.55,5,True,0.73,0.55,5,True,0.01,0.42,5,True
jura-worker-4,jura-worker-1,jura-worker-1,6.778224,0.72,0.5,2,True,0.89,0.53,7,False,0.89,0.53,7,False
jura-worker-4,jura-worker-3,jura-worker-1,6.679738,0.73,0.53,5,True,0.01,0.42,5,True,0.8,0.31,3,False
jura-worker-1,jura-worker-1,jura-worker-3,6.877247,0.8,0.26,3,False,0.8,0.26,3,False,0.01,0.44,5,True
jura-worker-2,jura-worker-3,jura-worker-4,7.408924,0.91,0.54,4,False,0.01,0.41,4,True,0.73,0.56,5,True
jura-worker-2,jura-worker-3,jura-worker-1,7.270047,0.89,0.53,4,False,0.01,0.32,2,True,0.87,0.44,5,False
jura-worker-3,jura-worker-1,jura-worker-4,6.994343,0.01,0.31,3,True,0.8,0.31,4,False,0.72,0.52,3,True
jura-worker-2,jura-worker-2,jura-worker-1,9.591647,0.92,0.56,5,False,0.92,0.56,5,False,0.87,0.51,7,False
jura-worker-1,jura-worker-4,jura-worker-3,6.739866,0.85,0.39,5,False,0.73,0.54,3,True,0.01,0.31,2,True
jura-worker-4,jura-worker-1,jura-worker-4,7.089677,0.73,0.53,3,True,0.82,0.42,6,False,0.73,0.53,3,True
jura-worker-3,jura-worker-3,jura-worker-3,6.438923,0.01,0.44,5,True,0.01,0.44,5,True,0.01,0.44,5,True
jura-worker-3,jura-worker-1,jura-worker-1,6.953439,0.01,0.32,4,True,0.81,0.37,5,False,0.81,0.37,5,False
jura-worker-1,jura-worker-2,jura-worker-4,8.384694,0.81,0.32,4,False,0.87,0.31,2,False,0.73,0.56,5,True
jura-worker-4,jura-worker-4,jura-worker-1,6.487368,0.73,0.57,6,True,0.73,0.57,6,True,0.81,0.34,4,False
jura-worker-4,jura-worker-2,jura-worker-1,7.185129,0.73,0.55,4,True,0.89,0.54,3,False,0.81,0.33,5,False
jura-worker-2,jura-worker-3,jura-worker-4,6.671523,0.91,0.57,5,False,0.01,0.32,2,True,0.73,0.56,5,True
jura-worker-2,jura-worker-2,jura-worker-3,9.35215,0.88,0.59,6,False,0.88,0.59,6,False,0.01,0.32,3,True
jura-worker-3,jura-worker-3,jura-worker-3,6.217398,0.01,0.44,7,True,0.01,0.44,7,True,0.01,0.44,7,True
jura-worker-1,jura-worker-2,jura-worker-2,9.761176,0.81,0.33,4,False,0.92,0.61,6,False,0.92,0.61,6,False
jura-worker-4,jura-worker-3,jura-worker-3,6.568205,0.72,0.54,4,True,0.01,0.45,6,True,0.01,0.45,6,True
jura-worker-4,jura-worker-2,jura-worker-3,9.836953,0.73,0.55,5,True,0.85,0.53,3,False,0.01,0.46,5,True
jura-worker-2,jura-worker-1,jura-worker-3,6.885047,0.97,0.6,6,False,0.81,0.27,4,False,0.01,0.28,2,True
jura-worker-2,jura-worker-4,jura-worker-2,6.759734,0.89,0.58,7,False,0.73,0.59,5,True,0.89,0.58,7,False
jura-worker-1,jura-worker-2,jura-worker-1,7.897117,0.82,0.33,5,False,0.93,0.57,5,False,0.82,0.33,5,False
jura-worker-1,jura-worker-4,jura-worker-4,6.915608,0.81,0.33,5,False,0.72,0.56,5,True,0.72,0.56,5,True
jura-worker-1,jura-worker-2,jura-worker-2,9.161108,0.84,0.38,5,False,0.91,0.57,5,False,0.91,0.57,5,False
jura-worker-1,jura-worker-1,jura-worker-3,6.962255,0.81,0.36,6,False,0.81,0.36,6,False,0.01,0.32,2,True
jura-worker-3,jura-worker-4,jura-worker-2,6.861161,0.01,0.39,4,True,0.73,0.54,4,True,0.89,0.56,5,False
jura-worker-3,jura-worker-2,jura-worker-2,9.150842,0.01,0.3,4,True,0.9,0.59,5,False,0.9,0.59,5,False
jura-worker-4,jura-worker-3,jura-worker-4,6.529439,0.72,0.57,5,True,0.01,0.27,3,True,0.72,0.57,5,True
jura-worker-2,jura-worker-1,jura-worker-4,6.926349,0.9,0.6,7,False,0.8,0.25,2,False,0.73,0.55,5,True
jura-worker-2,jura-worker-4,jura-worker-2,6.764326,0.89,0.56,5,False,0.73,0.6,5,True,0.89,0.56,5,False
jura-worker-1,jura-worker-4,jura-worker-3,6.27468,0.26,0.66,2,False,0.26,0.86,2,True,0.01,0.27,1,True
jura-worker-4,jura-worker-1,jura-worker-4,6.317545,0.41,0.92,3,True,0.26,0.7,2,False,0.41,0.92,3,True
jura-worker-4,jura-worker-2,jura-worker-1,6.43329,0.26,0.8,2,True,0.51,0.79,2,False,0.35,0.71,2,False
jura-worker-4,jura-worker-4,jura-worker-4,6.240704,0.36,0.85,4,True,0.36,0.85,4,True,0.36,0.85,4,True
jura-worker-2,jura-worker-4,jura-worker-4,6.190553,0.51,0.77,2,False,0.44,0.85,3,True,0.44,0.85,3,True
jura-worker-4,jura-worker-2,jura-worker-4,6.104634,0.35,0.84,3,True,0.51,0.79,2,False,0.35,0.84,3,True
jura-worker-4,jura-worker-4,jura-worker-1,6.197513,0.26,0.84,3,True,0.26,0.84,3,True,0.42,0.72,2,False
jura-worker-1,jura-worker-3,jura-worker-2,6.577443,0.26,0.68,2,False,0.01,0.25,1,True,0.73,0.79,2,False
jura-worker-4,jura-worker-1,jura-worker-3,6.433245,0.28,0.81,2,True,0.26,0.71,2,False,0.12,0.27,1,True
jura-worker-1,jura-worker-4,jura-worker-3,6.258332,0.26,0.67,2,False,0.26,0.83,2,True,0.01,0.27,1,True
jura-worker-3,jura-worker-1,jura-worker-1,6.196341,0.01,0.21,1,True,0.39,0.77,3,False,0.39,0.77,3,False
jura-worker-3,jura-worker-1,jura-worker-2,6.179444,0.01,0.21,1,True,0.26,0.71,2,False,0.63,0.79,2,False
jura-worker-3,jura-worker-1,jura-worker-2,6.207827,0.01,0.21,1,True,0.26,0.71,2,False,0.73,0.79,2,False
jura-worker-1,jura-worker-1,jura-worker-3,6.313518,0.26,0.73,3,False,0.26,0.73,3,False,0.17,0.27,1,True
jura-worker-1,jura-worker-4,jura-worker-1,6.302374,0.33,0.72,3,False,0.26,0.83,2,True,0.33,0.72,3,False
jura-worker-3,jura-worker-3,jura-worker-2,6.502374,0.06,0.26,2,True,0.06,0.26,2,True,0.77,0.79,2,False
jura-worker-1,jura-worker-3,jura-worker-2,6.261368,0.27,0.66,2,False,0.01,0.25,1,True,0.7,0.79,2,False
jura-worker-2,jura-worker-4,jura-worker-3,6.386348,0.51,0.77,2,False,0.26,0.83,2,True,0.15,0.27,1,True
jura-worker-4,jura-worker-1,jura-worker-1,6.155823,0.26,0.81,2,True,0.38,0.75,3,False,0.38,0.75,3,False
jura-worker-1,jura-worker-4,jura-worker-3,6.129909,0.26,0.67,2,False,0.26,0.83,2,True,0.16,0.27,1,True
jura-worker-2,jura-worker-3,jura-worker-2,6.565544,0.68,0.79,3,False,0.01,0.25,1,True,0.68,0.79,3,False
jura-worker-1,jura-worker-2,jura-worker-1,6.30239,0.37,0.72,3,False,0.51,0.79,2,False,0.37,0.72,3,False
jura-worker-1,jura-worker-1,jura-worker-3,6.283805,0.36,0.73,3,False,0.36,0.73,3,False,0.25,0.23,1,True
jura-worker-2,jura-worker-3,jura-worker-2,6.493647,0.72,0.79,3,False,0.0,0.25,1,True,0.72,0.79,3,False
jura-worker-4,jura-worker-1,jura-worker-1,6.28951,0.26,0.82,2,True,0.41,0.77,3,False,0.41,0.77,3,False
jura-worker-1,jura-worker-3,jura-worker-4,6.340759,0.26,0.67,2,False,0.01,0.25,1,True,0.26,0.83,2,True
jura-worker-1,jura-worker-3,jura-worker-3,6.258618,0.26,0.68,2,False,0.25,0.31,2,True,0.25,0.31,2,True
jura-worker-3,jura-worker-3,jura-worker-1,6.312021,0.01,0.26,2,True,0.01,0.26,2,True,0.31,0.71,2,False
jura-worker-1,jura-worker-2,jura-worker-2,7.735381,0.28,0.68,2,False,0.74,0.81,3,False,0.74,0.81,3,False
jura-worker-1,jura-worker-2,jura-worker-4,6.31282,0.26,0.68,2,False,0.51,0.79,2,False,0.26,0.83,2,True
jura-worker-2,jura-worker-4,jura-worker-2,6.365749,0.74,0.79,3,False,0.26,0.83,2,True,0.74,0.79,3,False
jura-worker-1,jura-worker-1,jura-worker-4,6.272888,0.26,0.72,3,False,0.26,0.72,3,False,0.26,0.83,2,True
jura-worker-4,jura-worker-4,jura-worker-3,6.402075,0.26,0.84,3,True,0.26,0.84,3,True,0.12,0.27,1,True
jura-worker-1,jura-worker-4,jura-worker-2,6.197507,0.29,0.68,2,False,0.29,0.83,2,True,0.77,0.79,2,False
jura-worker-2,jura-worker-4,jura-worker-2,6.443963,0.7,0.79,3,False,0.26,0.83,2,True,0.7,0.79,3,False
jura-worker-4,jura-worker-3,jura-worker-4,6.429442,0.41,0.84,3,True,0.05,0.25,1,True,0.41,0.84,3,True
jura-worker-2,jura-worker-2,jura-worker-1,6.469787,0.51,0.79,3,False,0.51,0.79,3,False,0.36,0.71,2,False
jura-worker-1,jura-worker-2,jura-worker-3,6.367757,0.26,0.68,2,False,0.55,0.79,2,False,0.2,0.25,1,True
jura-worker-3,jura-worker-1,jura-worker-1,6.215996,0.01,0.21,1,True,0.34,0.78,3,False,0.34,0.78,3,False
jura-worker-2,jura-worker-3,jura-worker-1,6.443307,0.51,0.77,2,False,0.01,0.25,1,True,0.39,0.71,2,False
jura-worker-1,jura-worker-3,jura-worker-4,6.545585,0.26,0.68,2,False,0.01,0.25,1,True,0.31,0.83,2,True
jura-worker-2,jura-worker-1,jura-worker-4,6.396199,0.51,0.77,2,False,0.26,0.71,2,False,0.42,0.83,2,True
jura-worker-4,jura-worker-2,jura-worker-4,6.331474,0.26,0.84,3,True,0.51,0.79,2,False,0.26,0.84,3,True
jura-worker-4,jura-worker-3,jura-worker-1,6.349429,0.26,0.82,2,True,0.01,0.25,1,True,0.36,0.74,2,False
jura-worker-1,jura-worker-2,jura-worker-1,6.425619,0.38,0.75,3,False,0.57,0.79,2,False,0.38,0.75,3,False
jura-worker-2,jura-worker-2,jura-worker-2,7.184198,0.7,0.81,4,False,0.7,0.81,4,False,0.7,0.81,4,False
jura-worker-2,jura-worker-3,jura-worker-2,6.312736,0.79,0.8,3,False,0.05,0.25,1,True,0.79,0.8,3,False
jura-worker-3,jura-worker-4,jura-worker-3,6.399472,0.09,0.28,2,True,0.26,0.84,2,True,0.09,0.28,2,True
jura-worker-3,jura-worker-2,jura-worker-4,6.299908,0.01,0.22,1,True,0.53,0.79,2,False,0.5,0.84,2,True
jura-worker-1,jura-worker-1,jura-worker-3,6.525091,0.26,0.73,3,False,0.26,0.73,3,False,0.01,0.27,1,True
jura-worker-4,jura-worker-4,jura-worker-3,6.436292,0.31,0.84,3,True,0.31,0.84,3,True,0.13,0.27,1,True
jura-worker-1,jura-worker-2,jura-worker-2,6.990694,0.26,0.68,2,False,0.7,0.81,3,False,0.7,0.81,3,False
jura-worker-1,jura-worker-3,jura-worker-4,6.281177,0.26,0.69,2,False,0.01,0.25,1,True,0.42,0.84,2,True
jura-worker-2,jura-worker-4,jura-worker-1,6.279751,0.52,0.77,2,False,0.26,0.84,2,True,0.35,0.71,2,False
jura-worker-1,jura-worker-4,jura-worker-1,6.297974,0.37,0.72,3,False,0.26,0.84,2,True,0.37,0.72,3,False
jura-worker-4,jura-worker-4,jura-worker-3,6.249542,0.26,0.84,3,True,0.26,0.84,3,True,0.01,0.27,1,True
jura-worker-3,jura-worker-3,jura-worker-2,6.241854,0.01,0.26,2,True,0.01,0.26,2,True,0.78,0.79,2,False
jura-worker-1,jura-worker-2,jura-worker-3,6.287155,0.28,0.68,2,False,0.57,0.79,2,False,0.15,0.27,1,True
jura-worker-2,jura-worker-3,jura-worker-1,6.312802,0.51,0.77,2,False,0.01,0.25,1,True,0.34,0.71,2,False
jura-worker-2,jura-worker-3,jura-worker-1,6.388849,0.51,0.77,2,False,0.01,0.25,1,True,0.36,0.72,2,False
jura-worker-2,jura-worker-1,jura-worker-1,6.408054,0.51,0.77,2,False,0.32,0.76,3,False,0.32,0.76,3,False
jura-worker-1,jura-worker-2,jura-worker-4,6.530439,0.26,0.68,2,False,0.56,0.79,2,False,0.38,0.84,2,True
jura-worker-1,jura-worker-4,jura-worker-2,6.239285,0.26,0.68,2,False,0.26,0.84,2,True,0.68,0.78,2,False
jura-worker-3,jura-worker-3,jura-worker-2,6.337839,0.09,0.32,3,True,0.09,0.32,3,True,0.76,0.81,4,False
jura-worker-4,jura-worker-2,jura-worker-1,6.220276,0.26,0.87,5,True,0.51,0.79,2,False,0.32,0.71,2,False
jura-worker-4,jura-worker-1,jura-worker-1,6.28144,0.26,0.84,3,True,0.34,0.81,4,False,0.34,0.81,4,False
jura-worker-3,jura-worker-1,jura-worker-1,6.191404,0.01,0.22,1,True,0.35,0.8,4,False,0.35,0.8,4,False
jura-worker-1,jura-worker-3,jura-worker-2,6.324352,0.26,0.71,3,False,0.01,0.25,1,True,0.75,0.82,3,False
jura-worker-2,jura-worker-4,jura-worker-2,6.335017,0.84,0.83,5,False,0.26,0.84,3,True,0.84,0.83,5,False
jura-worker-3,jura-worker-2,jura-worker-4,6.346979,0.01,0.33,3,True,0.52,0.79,2,False,0.26,0.84,2,True
jura-worker-1,jura-worker-1,jura-worker-1,6.279386,0.38,0.77,4,False,0.38,0.77,4,False,0.38,0.77,4,False
jura-worker-3,jura-worker-3,jura-worker-4,6.25272,0.04,0.31,3,True,0.04,0.31,3,True,0.28,0.84,3,True
jura-worker-3,jura-worker-1,jura-worker-3,6.487359,0.0,0.32,3,True,0.36,0.74,4,False,0.0,0.32,3,True
jura-worker-4,jura-worker-3,jura-worker-1,6.250079,0.27,0.83,3,True,0.01,0.3,2,True,0.33,0.66,2,False
jura-worker-2,jura-worker-3,jura-worker-4,6.398383,0.52,0.77,2,False,0.02,0.36,3,True,0.26,0.84,3,True
jura-worker-2,jura-worker-2,jura-worker-2,7.336645,0.55,0.82,4,False,0.55,0.82,4,False,0.55,0.82,4,False
jura-worker-2,jura-worker-3,jura-worker-3,6.339447,0.52,0.77,2,False,0.29,0.0,3,True,0.29,0.0,3,True
jura-worker-4,jura-worker-2,jura-worker-1,6.347659,0.26,0.83,3,True,0.73,0.83,4,False,0.37,0.71,2,False
jura-worker-1,jura-worker-2,jura-worker-4,6.246985,0.26,0.68,2,False,0.66,0.81,3,False,0.27,0.84,3,True
jura-worker-4,jura-worker-3,jura-worker-3,6.13764,0.26,0.82,2,True,0.01,0.34,3,True,0.01,0.34,3,True
jura-worker-3,jura-worker-4,jura-worker-2,6.267275,0.01,0.28,2,True,0.26,0.86,3,True,0.51,0.79,2,False
jura-worker-4,jura-worker-3,jura-worker-4,6.336724,0.44,0.87,4,True,0.01,0.25,1,True,0.44,0.87,4,True
jura-worker-4,jura-worker-3,jura-worker-2,6.478115,0.26,0.82,2,True,0.1,0.32,3,True,0.6,0.79,2,False
jura-worker-3,jura-worker-1,jura-worker-4,6.496099,0.08,0.33,3,True,0.26,0.72,2,False,0.33,0.85,3,True
jura-worker-2,jura-worker-4,jura-worker-3,6.529956,0.58,0.82,4,False,0.26,0.85,3,True,0.03,0.25,1,True
jura-worker-1,jura-worker-1,jura-worker-4,6.208317,0.31,0.77,4,False,0.31,0.77,4,False,0.26,0.86,3,True
jura-worker-2,jura-worker-1,jura-worker-1,6.453047,0.71,0.81,4,False,0.4,0.76,3,False,0.4,0.76,3,False
jura-worker-3,jura-worker-3,jura-worker-2,6.409266,0.02,0.27,3,True,0.02,0.27,3,True,0.66,0.79,2,False
jura-worker-1,jura-worker-4,jura-worker-2,6.479479,0.37,0.73,3,False,0.26,0.86,3,True,0.63,0.79,2,False
jura-worker-4,jura-worker-1,jura-worker-2,6.196019,0.26,0.82,2,True,0.26,0.77,3,False,0.6,0.79,2,False
jura-worker-3,jura-worker-1,jura-worker-3,6.335379,0.01,0.39,4,True,0.26,0.73,3,False,0.01,0.39,4,True
jura-worker-1,jura-worker-1,jura-worker-3,6.299372,0.26,0.78,5,False,0.26,0.78,5,False,0.01,0.27,1,True
jura-worker-3,jura-worker-3,jura-worker-3,6.173763,0.26,0.45,6,True,0.26,0.45,6,True,0.26,0.45,6,True
jura-worker-4,jura-worker-4,jura-worker-1,6.301509,0.26,0.85,3,True,0.26,0.85,3,True,0.33,0.72,2,False
jura-worker-3,jura-worker-4,jura-worker-1,6.461968,0.01,0.21,1,True,0.29,0.89,5,True,0.29,0.72,2,False
jura-worker-1,jura-worker-4,jura-worker-3,6.36624,0.26,0.68,2,False,0.26,0.84,2,True,0.01,0.38,3,True
jura-worker-2,jura-worker-2,jura-worker-1,6.438365,0.64,0.82,5,False,0.64,0.82,5,False,0.27,0.77,3,False
jura-worker-3,jura-worker-3,jura-worker-4,6.367671,0.06,0.33,3,True,0.06,0.33,3,True,0.3,0.84,2,True
jura-worker-2,jura-worker-2,jura-worker-2,7.162483,0.78,0.83,4,False,0.78,0.83,4,False,0.78,0.83,4,False
jura-worker-3,jura-worker-3,jura-worker-2,6.272353,0.01,0.26,2,True,0.01,0.26,2,True,0.68,0.8,3,False
jura-worker-3,jura-worker-3,jura-worker-2,6.325415,0.01,0.31,4,True,0.01,0.31,4,True,0.75,0.83,3,False
jura-worker-1,jura-worker-3,jura-worker-3,6.374063,0.28,0.73,3,False,0.01,0.32,2,True,0.01,0.32,2,True
jura-worker-1,jura-worker-3,jura-worker-3,6.199682,0.4,0.75,3,False,0.17,0.33,3,True,0.17,0.33,3,True
jura-worker-4,jura-worker-2,jura-worker-1,6.337539,0.26,0.82,2,True,0.72,0.82,4,False,0.35,0.72,2,False
jura-worker-3,jura-worker-1,jura-worker-4,6.371209,0.01,0.26,2,True,0.26,0.73,3,False,0.27,0.84,2,True
jura-worker-4,jura-worker-1,jura-worker-2,6.281252,0.26,0.85,3,True,0.26,0.72,2,False,0.62,0.79,2,False
jura-worker-4,jura-worker-4,jura-worker-3,6.277031,0.26,0.85,3,True,0.26,0.85,3,True,0.01,0.28,2,True
jura-worker-3,jura-worker-4,jura-worker-4,6.246338,0.15,0.28,2,True,0.31,0.89,5,True,0.31,0.89,5,True
jura-worker-4,jura-worker-1,jura-worker-1,6.391197,0.26,0.82,2,True,0.37,0.64,4,False,0.37,0.64,4,False
jura-worker-4,jura-worker-4,jura-worker-1,6.160044,0.26,0.85,3,True,0.26,0.85,3,True,0.44,0.74,3,False
jura-worker-2,jura-worker-3,jura-worker-3,6.25984,0.52,0.77,2,False,0.06,0.43,4,True,0.06,0.43,4,True
jura-worker-3,jura-worker-3,jura-worker-4,6.319412,0.01,0.26,2,True,0.01,0.26,2,True,0.26,0.84,2,True
jura-worker-1,jura-worker-2,jura-worker-3,6.336908,0.27,0.72,3,False,0.74,0.81,3,False,0.12,0.27,1,True
jura-worker-2,jura-worker-4,jura-worker-4,6.37225,0.52,0.8,3,False,0.32,0.87,3,True,0.32,0.87,3,True
jura-worker-3,jura-worker-4,jura-worker-1,6.359015,0.01,0.21,1,True,0.26,0.84,2,True,0.38,0.77,4,False
jura-worker-1,jura-worker-3,jura-worker-4,6.314728,0.26,0.67,2,False,0.01,0.34,3,True,0.26,0.85,3,True
jura-worker-2,jura-worker-4,jura-worker-4,6.252635,0.52,0.78,3,False,0.26,0.89,4,True,0.26,0.89,4,True
jura-worker-1,jura-worker-1,jura-worker-2,6.308168,0.35,0.77,4,False,0.35,0.77,4,False,0.61,0.81,3,False
jura-worker-3,jura-worker-3,jura-worker-3,6.299819,0.2,0.4,4,True,0.2,0.4,4,True,0.2,0.4,4,True
jura-worker-4,jura-worker-1,jura-worker-2,6.271096,0.26,0.85,4,True,0.26,0.71,2,False,0.68,0.8,2,False
jura-worker-2,jura-worker-1,jura-worker-2,6.508616,0.65,0.83,5,False,0.26,0.76,3,False,0.65,0.83,5,False
jura-worker-4,jura-worker-3,jura-worker-3,6.315618,0.26,0.83,2,True,0.01,0.52,7,True,0.01,0.52,7,True
jura-worker-2,jura-worker-1,jura-worker-2,6.31433,0.52,0.8,4,False,0.26,0.76,3,False,0.52,0.8,4,False
jura-worker-4,jura-worker-4,jura-worker-3,6.193765,0.26,0.87,4,True,0.26,0.87,4,True,0.01,0.39,4,True
jura-worker-3,jura-worker-3,jura-worker-3,6.291044,0.01,0.4,5,True,0.01,0.4,5,True,0.01,0.4,5,True
jura-worker-4,jura-worker-1,jura-worker-1,6.266383,0.26,0.87,5,True,0.31,0.76,4,False,0.31,0.76,4,False
jura-worker-1,jura-worker-3,jura-worker-3,6.126405,0.28,0.76,4,False,0.01,0.38,3,True,0.01,0.38,3,True
jura-worker-3,jura-worker-1,jura-worker-1,6.770742,0.01,0.21,1,True,0.4,0.85,5,False,0.4,0.85,5,False
jura-worker-3,jura-worker-1,jura-worker-4,6.288949,0.01,0.33,3,True,0.26,0.73,3,False,0.26,0.87,4,True
jura-worker-3,jura-worker-2,jura-worker-2,7.317748,0.01,0.32,4,True,0.7,0.84,4,False,0.7,0.84,4,False
jura-worker-3,jura-worker-3,jura-worker-3,6.170611,0.01,0.45,6,True,0.01,0.45,6,True,0.01,0.45,6,True
jura-worker-2,jura-worker-1,jura-worker-4,6.49328,0.65,0.8,3,False,0.26,0.69,2,False,0.26,0.89,5,True
jura-worker-4,jura-worker-2,jura-worker-1,6.369165,0.26,0.85,3,True,0.63,0.83,4,False,0.26,0.74,3,False
